filepath,dataset,speaker_id,actor_gender,native_label,canonical_label,native_intensity,canonical_intensity,duration_sec,split
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITH_ANG_XX.wav,crema_d,1016,,anger,angry,,,2.93625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITH_DIS_XX.wav,crema_d,1016,,disgust,disgust,,,3.1698125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITH_FEA_XX.wav,crema_d,1016,,fear,fear,,,2.969625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITH_HAP_XX.wav,crema_d,1016,,happy,happy,,,2.402375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITH_NEU_XX.wav,crema_d,1016,,neutral,neutral,,,2.56925,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITH_SAD_XX.wav,crema_d,1016,,sad,sad,,,3.43675,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITS_ANG_XX.wav,crema_d,1016,,anger,angry,,,2.402375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITS_DIS_XX.wav,crema_d,1016,,disgust,disgust,,,3.036375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITS_FEA_XX.wav,crema_d,1016,,fear,fear,,,2.7026875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITS_HAP_XX.wav,crema_d,1016,,happy,happy,,,2.602625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITS_NEU_XX.wav,crema_d,1016,,neutral,neutral,,,2.035375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_ITS_SAD_XX.wav,crema_d,1016,,sad,sad,,,3.37,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWL_ANG_XX.wav,crema_d,1016,,anger,angry,,,3.003,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWL_DIS_XX.wav,crema_d,1016,,disgust,disgust,,,3.7704375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWL_FEA_XX.wav,crema_d,1016,,fear,fear,,,4.2041875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWL_HAP_XX.wav,crema_d,1016,,happy,happy,,,3.2031875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWL_NEU_XX.wav,crema_d,1016,,neutral,neutral,,,2.7026875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWL_SAD_XX.wav,crema_d,1016,,sad,sad,,,3.903875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWW_ANG_XX.wav,crema_d,1016,,anger,angry,,,2.8028125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWW_DIS_XX.wav,crema_d,1016,,disgust,disgust,,,3.2031875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWW_FEA_XX.wav,crema_d,1016,,fear,fear,,,2.902875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWW_HAP_XX.wav,crema_d,1016,,happy,happy,,,2.2755625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWW_NEU_XX.wav,crema_d,1016,,neutral,neutral,,,2.002,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_IWW_SAD_XX.wav,crema_d,1016,,sad,sad,,,3.8705625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_MTI_ANG_XX.wav,crema_d,1016,,anger,angry,,,2.7360625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_MTI_DIS_XX.wav,crema_d,1016,,disgust,disgust,,,3.003,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_MTI_FEA_XX.wav,crema_d,1016,,fear,fear,,,2.8028125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_MTI_HAP_XX.wav,crema_d,1016,,happy,happy,,,2.535875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_MTI_NEU_XX.wav,crema_d,1016,,neutral,neutral,,,1.93525,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_MTI_SAD_XX.wav,crema_d,1016,,sad,sad,,,3.37,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TAI_ANG_XX.wav,crema_d,1016,,anger,angry,,,2.56925,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TAI_DIS_XX.wav,crema_d,1016,,disgust,disgust,,,3.1364375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TAI_FEA_XX.wav,crema_d,1016,,fear,fear,,,3.903875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TAI_HAP_XX.wav,crema_d,1016,,happy,happy,,,2.43575,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TAI_NEU_XX.wav,crema_d,1016,,neutral,neutral,,,2.93625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TAI_SAD_XX.wav,crema_d,1016,,sad,sad,,,2.8028125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TIE_ANG_XX.wav,crema_d,1016,,anger,angry,,,2.8028125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TIE_DIS_XX.wav,crema_d,1016,,disgust,disgust,,,3.470125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TIE_FEA_XX.wav,crema_d,1016,,fear,fear,,,2.7026875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TIE_HAP_XX.wav,crema_d,1016,,happy,happy,,,2.902875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TIE_NEU_XX.wav,crema_d,1016,,neutral,neutral,,,2.6359375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TIE_SAD_XX.wav,crema_d,1016,,sad,sad,,,2.969625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TSI_ANG_XX.wav,crema_d,1016,,anger,angry,,,1.8018125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TSI_DIS_XX.wav,crema_d,1016,,disgust,disgust,,,2.8028125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TSI_FEA_XX.wav,crema_d,1016,,fear,fear,,,2.969625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TSI_HAP_XX.wav,crema_d,1016,,happy,happy,,,2.1688125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TSI_NEU_XX.wav,crema_d,1016,,neutral,neutral,,,2.035375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_TSI_SAD_XX.wav,crema_d,1016,,sad,sad,,,2.1354375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_WSI_ANG_XX.wav,crema_d,1016,,anger,angry,,,2.6359375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_WSI_DIS_XX.wav,crema_d,1016,,disgust,disgust,,,3.1364375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_WSI_FEA_XX.wav,crema_d,1016,,fear,fear,,,2.369,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_WSI_HAP_XX.wav,crema_d,1016,,happy,happy,,,2.2755625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_WSI_NEU_XX.wav,crema_d,1016,,neutral,neutral,,,2.56925,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1016_WSI_SAD_XX.wav,crema_d,1016,,sad,sad,,,2.3023125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_DFA_ANG_XX.wav,crema_d,1017,,anger,angry,,,1.601625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_DFA_DIS_XX.wav,crema_d,1017,,disgust,disgust,,,1.601625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_DFA_FEA_XX.wav,crema_d,1017,,fear,fear,,,1.368,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_DFA_HAP_XX.wav,crema_d,1017,,happy,happy,,,1.901875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_DFA_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,1.7350625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_DFA_SAD_XX.wav,crema_d,1017,,sad,sad,,,1.6683125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_ANG_HI.wav,crema_d,1017,,anger,angry,high,high,2.56925,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_ANG_LO.wav,crema_d,1017,,anger,angry,low,low,2.06875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_ANG_MD.wav,crema_d,1017,,anger,angry,medium,medium,2.3023125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_DIS_HI.wav,crema_d,1017,,disgust,disgust,high,high,2.56925,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_DIS_LO.wav,crema_d,1017,,disgust,disgust,low,low,2.06875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_DIS_MD.wav,crema_d,1017,,disgust,disgust,medium,medium,2.3023125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_FEA_HI.wav,crema_d,1017,,fear,fear,high,high,2.3023125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_FEA_LO.wav,crema_d,1017,,fear,fear,low,low,1.6349375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_FEA_MD.wav,crema_d,1017,,fear,fear,medium,medium,2.43575,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_HAP_HI.wav,crema_d,1017,,happy,happy,high,high,1.93525,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_HAP_LO.wav,crema_d,1017,,happy,happy,low,low,1.7684375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_HAP_MD.wav,crema_d,1017,,happy,happy,medium,medium,1.8351875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,1.901875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_SAD_HI.wav,crema_d,1017,,sad,sad,high,high,1.8351875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_SAD_LO.wav,crema_d,1017,,sad,sad,low,low,1.56825,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IEO_SAD_MD.wav,crema_d,1017,,sad,sad,medium,medium,1.8018125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IOM_ANG_XX.wav,crema_d,1017,,anger,angry,,,2.56925,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IOM_DIS_XX.wav,crema_d,1017,,disgust,disgust,,,3.2365625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IOM_FEA_XX.wav,crema_d,1017,,fear,fear,,,2.035375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IOM_HAP_XX.wav,crema_d,1017,,happy,happy,,,2.06875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IOM_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,2.369,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IOM_SAD_XX.wav,crema_d,1017,,sad,sad,,,2.1354375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITH_ANG_XX.wav,crema_d,1017,,anger,angry,,,3.103125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITH_DIS_XX.wav,crema_d,1017,,disgust,disgust,,,2.56925,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITH_FEA_XX.wav,crema_d,1017,,fear,fear,,,2.2755625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITH_HAP_XX.wav,crema_d,1017,,happy,happy,,,1.8351875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITH_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,2.2021875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITH_SAD_XX.wav,crema_d,1017,,sad,sad,,,2.2021875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITS_ANG_XX.wav,crema_d,1017,,anger,angry,,,2.402375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITS_DIS_XX.wav,crema_d,1017,,disgust,disgust,,,2.1688125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITS_FEA_XX.wav,crema_d,1017,,fear,fear,,,1.56825,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITS_HAP_XX.wav,crema_d,1017,,happy,happy,,,2.035375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITS_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,1.93525,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_ITS_SAD_XX.wav,crema_d,1017,,sad,sad,,,2.102125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWL_ANG_XX.wav,crema_d,1017,,anger,angry,,,1.8685,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWL_DIS_XX.wav,crema_d,1017,,disgust,disgust,,,2.5025,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWL_FEA_XX.wav,crema_d,1017,,fear,fear,,,2.1688125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWL_HAP_XX.wav,crema_d,1017,,happy,happy,,,1.968625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWL_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,2.1354375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWL_SAD_XX.wav,crema_d,1017,,sad,sad,,,2.002,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWW_ANG_XX.wav,crema_d,1017,,anger,angry,,,1.968625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWW_DIS_XX.wav,crema_d,1017,,disgust,disgust,,,2.1354375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWW_FEA_XX.wav,crema_d,1017,,fear,fear,,,1.968625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWW_HAP_XX.wav,crema_d,1017,,happy,happy,,,1.6349375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWW_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,1.7350625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_IWW_SAD_XX.wav,crema_d,1017,,sad,sad,,,1.8018125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_MTI_ANG_XX.wav,crema_d,1017,,anger,angry,,,2.6359375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_MTI_DIS_XX.wav,crema_d,1017,,disgust,disgust,,,3.3033125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_MTI_FEA_XX.wav,crema_d,1017,,fear,fear,,,2.469125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_MTI_HAP_XX.wav,crema_d,1017,,happy,happy,,,2.102125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_MTI_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,1.93525,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_MTI_SAD_XX.wav,crema_d,1017,,sad,sad,,,2.102125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TAI_ANG_XX.wav,crema_d,1017,,anger,angry,,,2.102125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TAI_DIS_XX.wav,crema_d,1017,,disgust,disgust,,,2.7694375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TAI_FEA_XX.wav,crema_d,1017,,fear,fear,,,2.102125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TAI_HAP_XX.wav,crema_d,1017,,happy,happy,,,2.035375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TAI_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,2.369,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TAI_SAD_XX.wav,crema_d,1017,,sad,sad,,,1.8685,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TIE_ANG_XX.wav,crema_d,1017,,anger,angry,,,3.7036875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TIE_DIS_XX.wav,crema_d,1017,,disgust,disgust,,,3.1698125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TIE_FEA_XX.wav,crema_d,1017,,fear,fear,,,2.7694375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TIE_HAP_XX.wav,crema_d,1017,,happy,happy,,,2.2021875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TIE_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,2.7694375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TIE_SAD_XX.wav,crema_d,1017,,sad,sad,,,2.8361875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TSI_ANG_XX.wav,crema_d,1017,,anger,angry,,,2.469125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TSI_DIS_XX.wav,crema_d,1017,,disgust,disgust,,,2.535875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TSI_FEA_XX.wav,crema_d,1017,,fear,fear,,,1.968625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TSI_HAP_XX.wav,crema_d,1017,,happy,happy,,,1.8351875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TSI_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,1.6683125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_TSI_SAD_XX.wav,crema_d,1017,,sad,sad,,,2.002,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_WSI_ANG_XX.wav,crema_d,1017,,anger,angry,,,2.3356875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_WSI_DIS_XX.wav,crema_d,1017,,disgust,disgust,,,2.1688125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_WSI_FEA_XX.wav,crema_d,1017,,fear,fear,,,2.369,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_WSI_HAP_XX.wav,crema_d,1017,,happy,happy,,,1.56825,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_WSI_NEU_XX.wav,crema_d,1017,,neutral,neutral,,,2.2021875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1017_WSI_SAD_XX.wav,crema_d,1017,,sad,sad,,,2.1354375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1018_DFA_ANG_XX.wav,crema_d,1018,,anger,angry,,,1.968625,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1018_DFA_DIS_XX.wav,crema_d,1018,,disgust,disgust,,,2.3023125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1018_DFA_FEA_XX.wav,crema_d,1018,,fear,fear,,,2.1354375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1018_DFA_HAP_XX.wav,crema_d,1018,,happy,happy,,,1.6349375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1018_DFA_NEU_XX.wav,crema_d,1018,,neutral,neutral,,,2.002,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1018_DFA_SAD_XX.wav,crema_d,1018,,sad,sad,,,1.6349375,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1018_IEO_ANG_HI.wav,crema_d,1018,,anger,angry,high,high,2.7026875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1018_IEO_ANG_LO.wav,crema_d,1018,,anger,angry,low,low,2.3023125,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1018_IEO_ANG_MD.wav,crema_d,1018,,anger,angry,medium,medium,1.901875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1018_IEO_DIS_HI.wav,crema_d,1018,,disgust,disgust,high,high,3.2031875,train
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1018_IEO_DIS_LO.wav,crema_d,1018,,disgust,disgust,low,low,2.1688125,train
