filepath,dataset,speaker_id,actor_gender,native_label,canonical_label,native_intensity,canonical_intensity,duration_sec
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_IWL_SAD_XX.wav,crema_d,1060,NA,sad,sad,,,2.3023125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_IWW_ANG_XX.wav,crema_d,1060,NA,anger,angry,,,2.1354375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_IWW_DIS_XX.wav,crema_d,1060,NA,disgust,disgust,,,2.2689375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_IWW_FEA_XX.wav,crema_d,1060,NA,fear,fear,,,1.968625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_IWW_HAP_XX.wav,crema_d,1060,NA,happy,happy,,,2.2689375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_IWW_NEU_XX.wav,crema_d,1060,NA,neutral,neutral,,,2.002
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_IWW_SAD_XX.wav,crema_d,1060,NA,sad,sad,,,2.035375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_MTI_ANG_XX.wav,crema_d,1060,NA,anger,angry,,,2.7026875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_MTI_DIS_XX.wav,crema_d,1060,NA,disgust,disgust,,,3.103125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_MTI_FEA_XX.wav,crema_d,1060,NA,fear,fear,,,2.602625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_MTI_HAP_XX.wav,crema_d,1060,NA,happy,happy,,,3.06975
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_MTI_NEU_XX.wav,crema_d,1060,NA,neutral,neutral,,,2.43575
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_MTI_SAD_XX.wav,crema_d,1060,NA,sad,sad,,,2.6359375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TAI_ANG_XX.wav,crema_d,1060,NA,anger,angry,,,2.2689375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TAI_DIS_XX.wav,crema_d,1060,NA,disgust,disgust,,,2.3023125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TAI_FEA_XX.wav,crema_d,1060,NA,fear,fear,,,2.035375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TAI_HAP_XX.wav,crema_d,1060,NA,happy,happy,,,2.3023125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TAI_NEU_XX.wav,crema_d,1060,NA,neutral,neutral,,,2.3356875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TAI_SAD_XX.wav,crema_d,1060,NA,sad,sad,,,2.102125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TIE_ANG_XX.wav,crema_d,1060,NA,anger,angry,,,2.969625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TIE_DIS_XX.wav,crema_d,1060,NA,disgust,disgust,,,3.8371875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TIE_FEA_XX.wav,crema_d,1060,NA,fear,fear,,,3.1698125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TIE_HAP_XX.wav,crema_d,1060,NA,happy,happy,,,3.036375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TIE_NEU_XX.wav,crema_d,1060,NA,neutral,neutral,,,3.5035
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TIE_SAD_XX.wav,crema_d,1060,NA,sad,sad,,,3.43675
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TSI_ANG_XX.wav,crema_d,1060,NA,anger,angry,,,2.2021875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TSI_DIS_XX.wav,crema_d,1060,NA,disgust,disgust,,,2.1354375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TSI_FEA_XX.wav,crema_d,1060,NA,fear,fear,,,1.901875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TSI_HAP_XX.wav,crema_d,1060,NA,happy,happy,,,2.002
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TSI_NEU_XX.wav,crema_d,1060,NA,neutral,neutral,,,2.5025
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_TSI_SAD_XX.wav,crema_d,1060,NA,sad,sad,,,1.8685625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_WSI_ANG_XX.wav,crema_d,1060,NA,anger,angry,,,2.535875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_WSI_DIS_XX.wav,crema_d,1060,NA,disgust,disgust,,,2.6359375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_WSI_FEA_XX.wav,crema_d,1060,NA,fear,fear,,,2.469125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_WSI_HAP_XX.wav,crema_d,1060,NA,happy,happy,,,2.2826875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_WSI_NEU_XX.wav,crema_d,1060,NA,neutral,neutral,,,2.2021875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1060_WSI_SAD_XX.wav,crema_d,1060,NA,sad,sad,,,2.2021875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_DFA_ANG_XX.wav,crema_d,1061,NA,anger,angry,,,2.2689375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_DFA_DIS_XX.wav,crema_d,1061,NA,disgust,disgust,,,2.7360625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_DFA_FEA_XX.wav,crema_d,1061,NA,fear,fear,,,2.3023125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_DFA_HAP_XX.wav,crema_d,1061,NA,happy,happy,,,1.8018125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_DFA_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,1.968625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_DFA_SAD_XX.wav,crema_d,1061,NA,sad,sad,,,2.43575
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_ANG_HI.wav,crema_d,1061,NA,anger,angry,high,high,1.968625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_ANG_LO.wav,crema_d,1061,NA,anger,angry,low,low,1.8685
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_ANG_MD.wav,crema_d,1061,NA,anger,angry,medium,medium,2.369
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_DIS_HI.wav,crema_d,1061,NA,disgust,disgust,high,high,2.3023125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_DIS_LO.wav,crema_d,1061,NA,disgust,disgust,low,low,2.1688125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_DIS_MD.wav,crema_d,1061,NA,disgust,disgust,medium,medium,2.2689375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_FEA_HI.wav,crema_d,1061,NA,fear,fear,high,high,2.602625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_FEA_LO.wav,crema_d,1061,NA,fear,fear,low,low,1.6683125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_FEA_MD.wav,crema_d,1061,NA,fear,fear,medium,medium,2.369
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_HAP_HI.wav,crema_d,1061,NA,happy,happy,high,high,1.601625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_HAP_LO.wav,crema_d,1061,NA,happy,happy,low,low,1.7684375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_HAP_MD.wav,crema_d,1061,NA,happy,happy,medium,medium,2.102125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,2.3356875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_SAD_HI.wav,crema_d,1061,NA,sad,sad,high,high,2.035375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_SAD_LO.wav,crema_d,1061,NA,sad,sad,low,low,2.3356875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IEO_SAD_MD.wav,crema_d,1061,NA,sad,sad,medium,medium,2.602625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IOM_ANG_XX.wav,crema_d,1061,NA,anger,angry,,,2.56925
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IOM_DIS_XX.wav,crema_d,1061,NA,disgust,disgust,,,2.06875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IOM_FEA_XX.wav,crema_d,1061,NA,fear,fear,,,2.535875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IOM_HAP_XX.wav,crema_d,1061,NA,happy,happy,,,1.93525
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IOM_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,1.968625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IOM_SAD_XX.wav,crema_d,1061,NA,sad,sad,,,2.8695625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITH_ANG_XX.wav,crema_d,1061,NA,anger,angry,,,3.036375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITH_DIS_XX.wav,crema_d,1061,NA,disgust,disgust,,,2.602625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITH_FEA_XX.wav,crema_d,1061,NA,fear,fear,,,3.2365625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITH_HAP_XX.wav,crema_d,1061,NA,happy,happy,,,2.2826875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITH_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,3.06975
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITH_SAD_XX.wav,crema_d,1061,NA,sad,sad,,,2.6693125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITS_ANG_XX.wav,crema_d,1061,NA,anger,angry,,,2.3690625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITS_DIS_XX.wav,crema_d,1061,NA,disgust,disgust,,,2.6693125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITS_FEA_XX.wav,crema_d,1061,NA,fear,fear,,,3.403375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITS_HAP_XX.wav,crema_d,1061,NA,happy,happy,,,2.93625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITS_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,2.2021875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_ITS_SAD_XX.wav,crema_d,1061,NA,sad,sad,,,2.535875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWL_ANG_XX.wav,crema_d,1061,NA,anger,angry,,,3.2365625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWL_DIS_XX.wav,crema_d,1061,NA,disgust,disgust,,,2.902875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWL_FEA_XX.wav,crema_d,1061,NA,fear,fear,,,3.403375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWL_HAP_XX.wav,crema_d,1061,NA,happy,happy,,,2.3356875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWL_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,2.3023125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWL_SAD_XX.wav,crema_d,1061,NA,sad,sad,,,2.2689375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWW_ANG_XX.wav,crema_d,1061,NA,anger,angry,,,2.3023125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWW_DIS_XX.wav,crema_d,1061,NA,disgust,disgust,,,2.2021875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWW_FEA_XX.wav,crema_d,1061,NA,fear,fear,,,2.602625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWW_HAP_XX.wav,crema_d,1061,NA,happy,happy,,,2.2021875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWW_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,2.43575
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_IWW_SAD_XX.wav,crema_d,1061,NA,sad,sad,,,2.6359375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_MTI_ANG_XX.wav,crema_d,1061,NA,anger,angry,,,3.8705625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_MTI_DIS_XX.wav,crema_d,1061,NA,disgust,disgust,,,4.2709375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_MTI_FEA_XX.wav,crema_d,1061,NA,fear,fear,,,3.103125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_MTI_HAP_XX.wav,crema_d,1061,NA,happy,happy,,,2.3690625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_MTI_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,2.7360625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_MTI_SAD_XX.wav,crema_d,1061,NA,sad,sad,,,2.8028125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TAI_ANG_XX.wav,crema_d,1061,NA,anger,angry,,,2.1688125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TAI_DIS_XX.wav,crema_d,1061,NA,disgust,disgust,,,2.93625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TAI_FEA_XX.wav,crema_d,1061,NA,fear,fear,,,2.902875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TAI_HAP_XX.wav,crema_d,1061,NA,happy,happy,,,2.5025
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TAI_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,3.06975
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TAI_SAD_XX.wav,crema_d,1061,NA,sad,sad,,,2.535875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TIE_ANG_XX.wav,crema_d,1061,NA,anger,angry,,,2.8028125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TIE_DIS_XX.wav,crema_d,1061,NA,disgust,disgust,,,3.6369375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TIE_FEA_XX.wav,crema_d,1061,NA,fear,fear,,,2.969625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TIE_HAP_XX.wav,crema_d,1061,NA,happy,happy,,,2.969625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TIE_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,2.43575
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TIE_SAD_XX.wav,crema_d,1061,NA,sad,sad,,,3.1364375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TSI_ANG_XX.wav,crema_d,1061,NA,anger,angry,,,2.3356875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TSI_DIS_XX.wav,crema_d,1061,NA,disgust,disgust,,,2.5025
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TSI_FEA_XX.wav,crema_d,1061,NA,fear,fear,,,2.535875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TSI_HAP_XX.wav,crema_d,1061,NA,happy,happy,,,2.1354375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TSI_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,2.2021875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_TSI_SAD_XX.wav,crema_d,1061,NA,sad,sad,,,2.469125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_WSI_ANG_XX.wav,crema_d,1061,NA,anger,angry,,,2.5025
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_WSI_DIS_XX.wav,crema_d,1061,NA,disgust,disgust,,,2.8028125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_WSI_FEA_XX.wav,crema_d,1061,NA,fear,fear,,,2.43575
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_WSI_HAP_XX.wav,crema_d,1061,NA,happy,happy,,,2.3690625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_WSI_NEU_XX.wav,crema_d,1061,NA,neutral,neutral,,,2.5025
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1061_WSI_SAD_XX.wav,crema_d,1061,NA,sad,sad,,,2.2689375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_DFA_ANG_XX.wav,crema_d,1062,NA,anger,angry,,,1.7016875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_DFA_DIS_XX.wav,crema_d,1062,NA,disgust,disgust,,,2.1354375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_DFA_FEA_XX.wav,crema_d,1062,NA,fear,fear,,,2.56925
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_DFA_HAP_XX.wav,crema_d,1062,NA,happy,happy,,,1.5015
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_DFA_NEU_XX.wav,crema_d,1062,NA,neutral,neutral,,,2.035375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_DFA_SAD_XX.wav,crema_d,1062,NA,sad,sad,,,2.06875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_ANG_HI.wav,crema_d,1062,NA,anger,angry,high,high,2.3690625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_ANG_LO.wav,crema_d,1062,NA,anger,angry,low,low,2.102125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_ANG_MD.wav,crema_d,1062,NA,anger,angry,medium,medium,2.06875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_DIS_HI.wav,crema_d,1062,NA,disgust,disgust,high,high,2.2021875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_DIS_LO.wav,crema_d,1062,NA,disgust,disgust,low,low,1.8018125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_DIS_MD.wav,crema_d,1062,NA,disgust,disgust,medium,medium,2.035375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_FEA_HI.wav,crema_d,1062,NA,fear,fear,high,high,1.93525
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_FEA_LO.wav,crema_d,1062,NA,fear,fear,low,low,2.06875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_FEA_MD.wav,crema_d,1062,NA,fear,fear,medium,medium,2.5025
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_HAP_HI.wav,crema_d,1062,NA,happy,happy,high,high,2.035375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_HAP_LO.wav,crema_d,1062,NA,happy,happy,low,low,1.968625
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_HAP_MD.wav,crema_d,1062,NA,happy,happy,medium,medium,2.1688125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_NEU_XX.wav,crema_d,1062,NA,neutral,neutral,,,2.1354375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_SAD_HI.wav,crema_d,1062,NA,sad,sad,high,high,2.1688125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_SAD_LO.wav,crema_d,1062,NA,sad,sad,low,low,2.06875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IEO_SAD_MD.wav,crema_d,1062,NA,sad,sad,medium,medium,2.2826875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IOM_ANG_XX.wav,crema_d,1062,NA,anger,angry,,,1.8018125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IOM_DIS_XX.wav,crema_d,1062,NA,disgust,disgust,,,2.06875
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IOM_FEA_XX.wav,crema_d,1062,NA,fear,fear,,,2.1354375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IOM_HAP_XX.wav,crema_d,1062,NA,happy,happy,,,1.7684375
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IOM_NEU_XX.wav,crema_d,1062,NA,neutral,neutral,,,2.102125
D:\CodeStuff\EMOTION-AI-RESEARCH\audio\datasets\crema_d\CREMA-D\AudioWAV\1062_IOM_SAD_XX.wav,crema_d,1062,NA,sad,sad,,,1.8018125
